date,油气开采及服务,煤炭开采加工,风电设备,电力,化学原料,燃气,农化制品,种植业与林业,银行,电网设备,非金属材料,厨卫电器,石油加工贸易,光伏设备,公路铁路运输,电池,港口航运,建筑装饰,养殖业,农产品加工,旅游及酒店,橡胶制品,环保设备,环境治理,其他电源设备,光学光电子,贵金属,物流,医疗器械,化学制药,化学纤维,钢铁,能源金属,综合,中药,黑色家电,塑料制品,生物制品,多元金融,教育,贸易,饮料制造,通信设备,医药商业,化学制品,造纸,服装家纺,互联网电商,医疗服务,纺织制造,轨交设备,汽车整车,小家电,计算机设备,通信服务,房地产,家居用品,证券,元件,汽车服务及其他,零售,其他社会服务,保险,包装印刷,食品加工制造,专用设备,IT服务,通用设备,美容护理,工业金属,白色家电,白酒,建筑材料,电子化学品,软件开发,电机,消费电子,自动化设备,工程机械,汽车零部件,小金属,其他电子,游戏,军工电子,文化传媒,军工装备,半导体,金属新材料,机场航运,影视院线
2026-05-26 14:32:42.342329,-3.03,-8.66,-14.42,20.09,-10.88,-7.16,-19.41,-3.06,-13.45,14.32,-1.6,-0.6,-6.92,-23.36,2.56,-93.07,-6.8,-6.9,-17.38,-9.77,-4.81,-2.25,-7.96,-10.52,-12.37,-14.37,-2.04,-8.15,-17.34,-14.69,-4.23,-16.95,-19.27,2.05,-11.03,1.19,-14.61,-16.77,-7.62,-4.0,-3.36,-3.89,-34.01,-2.48,-27.97,-1.9,-1.6,-2.92,-12.7,-2.48,-13.33,-27.62,-6.02,-37.38,-36.4,-10.47,-5.51,4.42,-19.46,-2.89,-17.71,-3.64,-8.37,-3.83,-12.53,-22.57,-64.42,-25.65,-5.13,-7.32,-19.0,-21.18,-13.37,-13.19,-50.77,-8.11,-42.3,-24.3,-11.68,-37.24,-44.97,-23.47,-16.41,-28.64,-31.12,-28.68,-50.53,-9.87,-7.95,3.49
2026-05-27 14:51:03.565371,-4.7,-2.61,12.13,-2.57,-0.18,0.84,-13.2,2.99,-18.86,22.72,4.69,0.06,-2.2,22.91,0.07,-49.64,0.49,0.41,-7.56,0.57,-0.88,1.19,6.32,1.62,49.28,17.97,-25.31,-0.59,-4.08,-22.33,-3.0,-9.71,-29.02,0.86,-5.88,-1.29,3.57,-7.66,-0.36,-0.88,2.39,-4.32,56.38,-3.53,-1.73,-1.69,-2.49,3.99,-4.31,-2.63,-4.73,-12.01,-0.2,43.83,44.37,-17.42,-5.95,-45.48,34.18,0.13,-1.48,-0.99,-27.29,-4.65,3.65,17.72,66.89,18.01,-1.65,-8.48,6.44,-32.62,10.25,33.51,3.5,-4.0,106.27,4.11,0.51,-2.54,6.85,14.45,-1.76,2.91,-0.72,3.93,159.61,1.94,-1.7,4.09
2026-05-28 15:03:06.845500,0.01,-10.61,-30.68,-117.37,-3.29,-1.35,-31.55,-12.95,1.09,-95.48,-5.35,-1.15,1.18,-32.86,-2.66,-105.32,0.3,-46.32,5.69,-0.2,-4.53,0.36,-9.07,-10.21,-36.4,-9.73,-33.4,-5.45,-15.94,-38.81,-9.47,-18.71,-20.6,-23.02,-8.21,-1.59,-25.21,-10.06,-13.8,-3.66,-1.29,-0.4,-26.09,-5.39,-24.18,-3.33,-3.71,-0.67,-21.47,-3.36,-4.99,-13.54,-3.26,-51.99,-33.47,-24.58,-4.15,-59.65,-128.2,-0.68,-7.02,-6.7,-9.69,-8.06,-0.26,-28.12,-89.85,-40.06,-3.87,-30.37,-20.59,-4.25,-20.25,-30.1,-71.22,-8.83,-40.71,-23.02,-9.86,-48.69,-56.95,0.26,-30.93,-46.3,-55.18,-85.37,-71.67,-7.66,-7.13,-12.1
2026-05-29 14:34:00.960438,1.24,1.42,-10.04,-67.17,-4.29,0.38,-9.04,-9.58,-19.11,-58.11,-0.05,-1.2,-0.33,-1.62,0.17,-18.69,-17.97,-21.34,-5.87,-2.95,-1.87,0.57,-4.23,-12.75,-2.81,-40.72,-55.85,-5.37,-9.43,-18.71,-2.13,-16.58,-13.25,-17.07,-8.09,-5.18,-7.01,-10.12,-9.17,-2.64,-4.78,-3.49,-108.36,-3.74,-28.22,-1.38,-1.2,-2.68,-3.87,-1.64,-5.42,-21.02,4.29,-39.74,4.87,-19.51,-2.13,-51.67,-65.74,0.71,-11.15,0.73,-20.03,-5.69,-6.46,0.28,-32.32,25.86,-2.47,-71.2,28.91,-31.35,-31.85,-11.95,-26.91,11.6,-7.75,13.59,2.82,41.16,-9.23,-23.16,-1.61,-25.15,10.57,-49.8,-59.15,-2.18,-7.72,-3.07
2026-05-30 12:59:29.473206,1.24,1.42,-10.04,-67.17,-4.29,0.38,-9.04,-9.58,-19.11,-58.11,-0.05,-1.2,-0.33,-1.62,0.17,-18.69,-17.97,-21.34,-5.87,-2.95,-1.87,0.57,-4.23,-12.75,-2.81,-40.72,-55.85,-5.37,-9.43,-18.71,-2.13,-16.58,-13.25,-17.07,-8.09,-5.18,-7.01,-10.12,-9.17,-2.64,-4.78,-3.49,-108.36,-3.74,-28.22,-1.38,-1.2,-2.68,-3.87,-1.64,-5.42,-21.02,4.29,-39.74,4.87,-19.51,-2.13,-51.67,-65.74,0.71,-11.15,0.73,-20.03,-5.69,-6.46,0.28,-32.32,25.86,-2.47,-71.2,28.91,-31.35,-31.85,-11.95,-26.91,11.6,-7.75,13.59,2.82,41.16,-9.23,-23.16,-1.61,-25.15,10.57,-49.8,-59.15,-2.18,-7.72,-3.07
2026-05-31 13:07:43.988221,1.24,1.42,-10.04,-67.17,-4.29,0.38,-9.04,-9.58,-19.11,-58.11,-0.05,-1.2,-0.33,-1.62,0.17,-18.69,-17.97,-21.34,-5.87,-2.95,-1.87,0.57,-4.23,-12.75,-2.81,-40.72,-55.85,-5.37,-9.43,-18.71,-2.13,-16.58,-13.25,-17.07,-8.09,-5.18,-7.01,-10.12,-9.17,-2.64,-4.78,-3.49,-108.36,-3.74,-28.22,-1.38,-1.2,-2.68,-3.87,-1.64,-5.42,-21.02,4.29,-39.74,4.87,-19.51,-2.13,-51.67,-65.74,0.71,-11.15,0.73,-20.03,-5.69,-6.46,0.28,-32.32,25.86,-2.47,-71.2,28.91,-31.35,-31.85,-11.95,-26.91,11.6,-7.75,13.59,2.82,41.16,-9.23,-23.16,-1.61,-25.15,10.57,-49.8,-59.15,-2.18,-7.72,-3.07
2026-06-01 17:11:16.007599,6.7,3.82,5.53,-33.79,-9.8,1.3,-16.98,-5.75,-28.89,1.58,-2.32,-0.82,-0.16,-10.03,1.7,-7.86,-10.39,-13.65,-15.69,-4.06,-1.35,0.88,-1.18,-0.52,6.72,7.24,-10.82,-2.82,-13.27,-26.3,-2.48,-7.42,-6.09,-7.82,-2.01,-2.5,3.64,-7.14,-2.83,-0.09,-0.14,-1.79,50.41,-4.19,-21.79,-1.42,-3.07,-0.88,-11.97,-0.66,-5.03,-21.22,-2.35,7.68,15.6,-6.57,-1.06,-19.61,28.39,-0.57,-6.92,0.91,-6.37,-6.14,-0.35,1.42,-7.48,-2.28,-2.43,-11.06,-9.39,-11.02,-7.12,1.96,9.98,-1.47,26.64,22.92,-12.12,-8.26,-9.9,5.03,-5.02,-0.58,1.49,-29.87,-47.61,4.06,-4.22,-0.11
2026-06-02 15:52:53.603334,-4.02,-3.28,-6.86,62.76,-14.25,-1.84,-13.18,-3.56,5.35,23.24,-4.45,0.59,-4.3,9.33,4.06,-40.74,2.73,-2.01,-5.83,-2.65,-0.91,-0.68,0.95,-3.27,-2.86,26.93,-20.21,-1.44,1.73,-11.95,-5.28,-5.1,-17.93,3.81,-0.29,-0.11,0.69,-0.51,-5.48,0.06,0.89,-1.52,-4.94,-0.05,-19.57,-3.26,1.27,2.26,-12.02,-1.22,-2.83,-2.44,-1.86,-1.39,22.41,-4.86,2.55,6.14,11.82,0.86,3.93,0.4,-4.87,-2.4,2.4,20.84,42.38,13.14,-0.82,-17.54,-12.46,-1.35,-11.16,13.25,14.54,-1.93,-20.23,17.02,-5.36,-11.31,-40.0,3.84,1.68,19.0,19.76,-26.3,184.14,-7.05,3.36,1.9
2026-06-03 16:10:57.266761,6.32,-11.48,-6.38,-146.18,-10.27,-5.01,-5.38,-3.44,-33.43,-35.98,0.6,-0.56,-2.9,37.14,-2.72,53.97,9.65,-20.86,-5.08,-3.04,-2.89,0.65,-2.35,-7.33,-12.88,1.95,-11.6,-1.28,-9.2,-14.25,-0.25,-7.71,8.03,-5.52,-3.51,0.66,4.73,-4.9,-3.08,-3.08,-2.51,0.29,6.68,-2.04,6.92,-1.87,-0.45,-3.79,-8.87,-0.21,-4.76,-18.11,-1.59,-2.06,-62.29,-0.25,-1.65,-13.86,-7.62,-3.56,-8.43,-3.63,-2.36,3.43,-4.22,11.95,-54.97,-20.93,0.36,-10.62,-2.32,-6.17,-1.44,13.09,-34.01,-10.58,-45.97,3.73,-0.62,-42.66,-0.15,-2.05,-14.84,-9.1,-45.83,-13.59,262.12,-1.42,-3.72,-5.68
2026-06-04 14:28:57.655072,-9.86,-13.77,-9.52,-69.62,-20.38,-6.82,-19.26,-11.16,5.95,-87.13,-3.85,-0.78,-11.99,-17.03,-3.55,-59.75,-7.04,-51.71,-5.6,-5.96,-0.92,-10.02,-11.54,-17.48,-34.51,-123.0,-29.7,-4.45,5.36,-8.81,-8.76,-14.65,-20.8,-20.01,-5.13,-3.37,-16.92,-3.6,-4.17,-2.75,-4.39,-19.31,-207.77,-4.5,-43.41,-3.88,-6.0,-6.55,-2.3,-3.84,-9.23,1.95,-1.28,-57.1,-62.04,-37.41,-7.87,5.69,-15.82,-0.2,-22.54,-4.18,-15.99,-8.19,-8.01,-40.81,-110.32,-11.03,-2.3,-47.31,14.86,-7.7,-13.18,-28.18,-25.23,9.88,-59.0,-20.49,-4.09,30.08,-9.04,-31.28,-11.91,-18.71,-27.71,-36.92,-200.57,-3.24,5.62,-7.74
2026-06-05 14:18:36.526454,0.32,-4.14,7.31,2.09,3.46,-0.93,6.11,-0.56,6.16,-1.85,5.84,-0.08,-4.58,15.25,-1.18,16.15,-1.4,-5.42,-6.25,-0.84,-2.33,1.18,1.69,4.55,10.96,78.15,11.1,-1.06,-0.96,-16.34,4.37,0.33,7.12,7.84,-1.31,-0.57,16.1,-9.13,-4.24,0.13,0.64,1.15,166.56,-0.86,34.71,-0.01,0.96,3.99,-8.58,1.59,0.5,-4.35,-1.07,20.03,-7.49,8.15,0.79,-52.27,174.22,-0.48,-8.26,3.65,-7.26,-0.79,-7.29,27.7,11.82,28.23,0.24,40.07,3.15,-25.73,23.78,10.4,-17.17,0.18,77.13,10.17,3.07,-7.53,24.18,12.52,-7.18,17.25,-22.57,4.73,38.11,12.64,-5.77,1.04
2026-06-06 13:03:35.894479,0.32,-4.14,7.31,2.09,3.46,-0.93,6.11,-0.56,6.16,-1.85,5.84,-0.08,-4.58,15.25,-1.18,16.15,-1.4,-5.42,-6.25,-0.84,-2.33,1.18,1.69,4.55,10.96,78.15,11.1,-1.06,-0.96,-16.34,4.37,0.33,7.12,7.84,-1.31,-0.57,16.1,-9.13,-4.24,0.13,0.64,1.15,166.56,-0.86,34.71,-0.01,0.96,3.99,-8.58,1.59,0.5,-4.35,-1.07,20.03,-7.49,8.15,0.79,-52.27,174.22,-0.48,-8.26,3.65,-7.26,-0.79,-7.29,27.7,11.82,28.23,0.24,40.07,3.15,-25.73,23.78,10.4,-17.17,0.18,77.13,10.17,3.07,-7.53,24.18,12.52,-7.18,17.25,-22.57,4.73,38.11,12.64,-5.77,1.04
2026-06-09 14:15:30.623938,-0.34,-11.31,2.55,-28.07,-7.0,-0.61,14.59,-2.9,-0.28,-47.19,1.04,-0.21,-8.54,-0.04,-4.67,-14.54,-7.88,-25.56,-2.32,-1.03,0.7,-5.63,-7.31,-2.3,-9.12,38.32,36.64,0.3,-5.05,-13.1,-2.63,-3.19,2.41,-11.89,-5.87,-1.11,-11.36,-7.26,-2.43,0.4,-0.97,-2.42,-96.57,-2.12,-11.54,-0.54,-3.12,-4.78,-6.06,-2.81,-5.41,-8.7,-2.71,-49.75,-43.0,-21.87,-3.95,6.79,0.89,-1.01,-8.06,-3.36,-14.95,-5.79,-7.46,-51.27,-54.29,-50.25,-1.41,52.89,-10.76,-13.49,5.07,-31.13,-21.74,-4.48,-52.97,-29.47,-2.99,-42.16,13.92,-24.02,-1.47,-22.3,-14.56,-26.91,-306.43,-8.33,-2.67,-1.81
2026-06-10 14:47:08.073228,-7.08,6.47,-18.38,22.99,-18.54,-3.84,-19.58,-3.17,-19.72,-5.9,-9.02,-0.76,-6.3,-22.77,-6.02,-17.73,-14.37,-28.29,-6.44,-1.34,-1.82,-4.36,-5.96,-11.94,-3.79,-38.51,-37.64,-4.32,-9.5,-6.06,-4.82,-18.22,-17.79,5.33,-3.55,-4.3,-20.31,-5.17,-8.4,-2.64,-3.44,-1.46,8.13,-2.68,-29.89,-1.84,-5.55,-3.7,-6.51,-1.14,-2.85,-22.15,-2.45,-34.7,-30.2,-19.1,-3.04,-35.47,-49.42,-1.29,-8.91,-3.29,-18.09,-5.91,-4.56,-30.33,-67.62,-52.51,-1.19,-59.58,-33.19,6.79,-17.46,-37.06,-34.43,-12.74,18.69,-49.05,-8.98,-56.31,-54.26,-14.9,-6.44,-12.71,-15.79,-31.42,-29.92,-4.62,-5.99,2.33
2026-06-13 13:19:34.286644,-4.23,6.8,-17.79,68.52,-9.54,-2.55,-10.96,-1.6,67.34,-27.09,-4.59,-0.06,-3.66,-64.26,4.26,-43.37,1.07,-5.22,1.21,-0.12,1.37,-6.03,-4.87,-7.68,-33.77,-134.35,-24.7,-2.84,-5.02,19.38,-9.72,-7.06,-4.93,-16.79,8.94,-6.1,-29.72,2.26,-4.51,-1.45,-1.9,6.84,-26.38,0.09,-30.91,-3.32,-1.69,-2.72,-1.51,-1.41,-5.54,-10.86,-3.3,-46.17,-24.1,-13.45,-2.29,15.58,-13.41,-3.44,13.15,-6.04,-6.06,-5.07,-1.3,-43.11,-54.22,-84.46,1.93,-14.4,-12.47,27.86,-11.91,-41.64,-53.66,-15.46,-57.03,-79.57,-1.17,-67.59,-48.7,-34.3,-8.15,-51.34,7.63,-60.28,-346.5,-18.27,4.74,3.41
2026-06-14 13:24:15.544298,-4.23,6.8,-17.79,68.52,-9.54,-2.55,-10.96,-1.6,67.34,-27.09,-4.59,-0.06,-3.66,-64.26,4.26,-43.37,1.07,-5.22,1.21,-0.12,1.37,-6.03,-4.87,-7.68,-33.77,-134.35,-24.7,-2.84,-5.02,19.38,-9.72,-7.06,-4.93,-16.79,8.94,-6.1,-29.72,2.26,-4.51,-1.45,-1.9,6.84,-26.38,0.09,-30.91,-3.32,-1.69,-2.72,-1.51,-1.41,-5.54,-10.86,-3.3,-46.17,-24.1,-13.45,-2.29,15.58,-13.41,-3.44,13.15,-6.04,-6.06,-5.07,-1.3,-43.11,-54.22,-84.46,1.93,-14.4,-12.47,27.86,-11.91,-41.64,-53.66,-15.46,-57.03,-79.57,-1.17,-67.59,-48.7,-34.3,-8.15,-51.34,7.63,-60.28,-346.5,-18.27,4.74,3.41
2026-06-15 16:50:05.830494,2.22,27.26,-3.03,-9.42,2.89,4.3,5.62,2.35,42.01,10.49,0.74,0.18,1.4,-9.01,1.07,-19.93,9.18,-0.26,5.98,2.74,2.34,-0.22,0.87,0.66,5.42,-1.76,-2.88,3.2,-2.75,-12.52,2.4,3.73,-7.47,8.19,0.66,-0.33,-6.14,-3.91,1.55,0.8,-0.09,5.29,-49.9,1.58,8.59,0.11,2.44,-0.18,-5.8,1.25,-1.63,-12.87,-0.06,-10.97,-1.23,-4.39,2.4,-15.17,-15.6,1.62,4.86,2.5,-2.98,1.05,-0.84,-8.54,21.2,-14.72,2.18,-3.21,-6.3,-10.77,-9.52,-4.55,47.51,-1.24,-36.8,-11.28,2.31,-13.91,-22.53,-4.45,12.97,-11.64,41.61,-21.59,-181.11,-6.49,1.24,6.53
2026-06-16 16:19:04.200606,-4.22,-5.73,-7.09,-26.25,-2.13,-2.31,-2.94,-3.5,15.21,-23.52,2.1,-0.58,-6.42,-23.65,-0.53,6.88,-2.53,-14.74,-9.7,-5.04,-2.54,-0.14,0.57,-0.11,-12.55,7.0,31.46,-4.71,-5.39,-20.8,1.38,-12.02,1.46,-5.33,-6.6,0.06,1.89,-6.95,-5.09,-2.17,-0.08,-7.49,223.21,-2.59,-6.94,-1.24,-1.56,-2.98,-3.28,-1.07,-5.02,14.37,-0.18,-6.03,3.8,-15.03,-4.54,-4.76,47.82,-1.2,-19.4,-2.02,-6.74,1.28,-9.49,4.05,-11.07,-9.98,-2.48,50.96,-1.18,-15.42,1.81,11.6,-22.73,-3.54,79.25,19.8,2.0,-7.41,35.48,21.41,-14.06,8.19,-37.11,-9.94,59.24,1.6,-7.84,-10.31
2026-06-17 14:46:16.163482,1.37,6.62,-4.29,-29.82,-4.75,-1.8,-0.53,-1.07,-18.87,-32.28,-5.53,-0.81,-1.32,-8.42,-3.6,-61.93,-9.57,-22.52,-2.22,-3.28,-2.15,0.98,0.07,-6.33,-1.57,0.97,-6.8,-5.27,-8.63,-19.41,-1.84,-1.99,-1.5,-3.85,-6.12,1.16,-9.38,-5.91,-3.86,-1.53,-0.26,-4.78,113.76,-3.71,-12.44,-0.51,-3.25,-0.36,-6.76,-1.18,-1.99,-17.93,-1.69,-2.08,-12.85,-16.18,-2.95,-4.98,-31.79,-1.09,-7.07,-1.59,-7.11,-2.73,-9.03,-10.91,-25.46,-3.38,-1.61,7.97,-8.09,-7.14,-26.36,-16.78,-39.68,-9.07,14.63,4.22,-4.17,-23.9,36.76,-15.47,-5.98,-8.45,-18.39,-5.05,52.58,-0.64,-9.74,-3.34
2026-06-18 14:39:57.025578,-5.9,11.06,-2.1,-83.16,-14.37,-2.92,-14.1,-2.2,-33.94,-34.41,-2.09,-0.46,-7.79,-2.5,-4.96,-68.35,-12.18,-24.41,-7.39,-5.59,-3.59,-0.15,0.65,-12.43,-8.29,61.74,-27.05,-5.56,-8.75,-10.56,-1.92,-10.05,-10.21,-11.03,-5.7,-1.86,-4.95,-7.83,-5.41,-1.43,0.3,-8.23,-45.06,-2.67,-20.43,-2.31,-5.05,-3.08,-4.68,-0.2,-3.76,-18.51,0.11,-5.26,-9.76,-9.23,-4.13,-29.63,59.38,-1.49,-22.81,-4.98,-7.69,0.96,-5.69,5.44,-44.93,8.61,-2.26,-84.41,1.58,-22.48,-7.23,15.32,-37.33,-2.52,-62.38,-0.75,-1.19,0.19,-1.48,13.24,-5.06,-3.3,-28.06,-12.48,88.19,-5.99,-2.95,-2.88
2026-06-19 14:36:58.645059,-5.9,11.06,-2.1,-83.16,-14.37,-2.92,-14.1,-2.2,-33.94,-34.41,-2.09,-0.46,-7.79,-2.5,-4.96,-68.35,-12.18,-24.41,-7.39,-5.59,-3.59,-0.15,0.65,-12.43,-8.29,61.74,-27.05,-5.56,-8.75,-10.56,-1.92,-10.05,-10.21,-11.03,-5.7,-1.86,-4.95,-7.83,-5.41,-1.43,0.3,-8.23,-45.06,-2.67,-20.43,-2.31,-5.05,-3.08,-4.68,-0.2,-3.76,-18.51,0.11,-5.26,-9.76,-9.23,-4.13,-29.63,59.38,-1.49,-22.81,-4.98,-7.69,0.96,-5.69,5.44,-44.93,8.61,-2.26,-84.41,1.58,-22.48,-7.23,15.32,-37.33,-2.52,-62.38,-0.75,-1.19,0.19,-1.48,13.24,-5.06,-3.3,-28.06,-12.48,88.19,-5.99,-2.95,-2.88
2026-06-20 13:22:15.432486,-5.9,11.06,-2.1,-83.16,-14.37,-2.92,-14.1,-2.2,-33.94,-34.41,-2.09,-0.46,-7.79,-2.5,-4.96,-68.35,-12.18,-24.41,-7.39,-5.59,-3.59,-0.15,0.65,-12.43,-8.29,61.74,-27.05,-5.56,-8.75,-10.56,-1.92,-10.05,-10.21,-11.03,-5.7,-1.86,-4.95,-7.83,-5.41,-1.43,0.3,-8.23,-45.06,-2.67,-20.43,-2.31,-5.05,-3.08,-4.68,-0.2,-3.76,-18.51,0.11,-5.26,-9.76,-9.23,-4.13,-29.63,59.38,-1.49,-22.81,-4.98,-7.69,0.96,-5.69,5.44,-44.93,8.61,-2.26,-84.41,1.58,-22.48,-7.23,15.32,-37.33,-2.52,-62.38,-0.75,-1.19,0.19,-1.48,13.24,-5.06,-3.3,-28.06,-12.48,88.19,-5.99,-2.95,-2.88
2026-06-21 13:31:11.075514,-5.9,11.06,-2.1,-83.16,-14.37,-2.92,-14.1,-2.2,-33.94,-34.41,-2.09,-0.46,-7.79,-2.5,-4.96,-68.35,-12.18,-24.41,-7.39,-5.59,-3.59,-0.15,0.65,-12.43,-8.29,61.74,-27.05,-5.56,-8.75,-10.56,-1.92,-10.05,-10.21,-11.03,-5.7,-1.86,-4.95,-7.83,-5.41,-1.43,0.3,-8.23,-45.06,-2.67,-20.43,-2.31,-5.05,-3.08,-4.68,-0.2,-3.76,-18.51,0.11,-5.26,-9.76,-9.23,-4.13,-29.63,59.38,-1.49,-22.81,-4.98,-7.69,0.96,-5.69,5.44,-44.93,8.61,-2.26,-84.41,1.58,-22.48,-7.23,15.32,-37.33,-2.52,-62.38,-0.75,-1.19,0.19,-1.48,13.24,-5.06,-3.3,-28.06,-12.48,88.19,-5.99,-2.95,-2.88
2026-06-22 16:23:32.117884,-3.15,-18.59,-6.73,-156.95,-7.75,-2.68,-4.85,-2.04,22.13,-24.06,-0.52,0.47,-0.41,-10.64,-0.63,-30.56,5.87,-7.78,-2.42,-1.83,-0.99,0.97,-1.16,-6.95,-13.33,23.11,-27.38,2.04,-2.98,-9.45,0.21,-0.43,-4.89,1.36,0.0,-0.27,-12.7,-3.18,-3.26,-0.09,1.44,-2.27,-27.35,0.2,0.75,-0.55,-0.04,-1.3,-4.88,-0.32,1.82,-9.01,0.58,-16.2,-5.62,-6.88,0.46,-21.05,-111.59,-0.05,-6.87,0.63,-9.01,0.01,2.81,-10.02,-23.92,-8.7,-0.19,-43.51,-2.74,-5.26,-9.48,0.14,-14.18,7.39,-28.82,-1.24,4.95,-5.01,-15.15,-16.68,4.34,-1.33,-9.67,9.3,-323.85,11.12,-1.1,0.16
2026-06-23 14:16:00.995156,0.81,-0.59,-8.72,-61.36,-11.75,-1.49,-10.05,-1.98,20.49,-32.43,-1.33,-0.48,0.76,-23.8,-6.05,-8.81,-10.16,-31.38,-3.71,-3.3,-3.86,-2.34,-2.18,-5.79,-5.79,-49.62,-14.04,-3.44,-7.79,-19.01,-7.75,-12.8,-7.0,-12.18,-7.88,-2.57,-15.6,-5.9,-4.5,-0.61,-3.1,-4.24,-37.91,-1.66,-28.26,-3.27,-1.96,-2.49,-8.28,-1.41,-6.27,-10.74,0.81,-22.21,-6.88,-15.54,-1.51,-14.2,16.85,0.35,-11.01,-3.09,-1.04,1.6,-2.72,-14.03,-16.49,-10.0,-2.43,-38.19,-3.91,-10.74,-13.76,-7.7,-16.45,-2.21,-42.32,0.59,4.46,-8.94,-27.54,-15.61,-6.3,-30.89,-20.67,-29.97,-52.16,-4.33,-10.14,-3.51
2026-06-24 14:01:24.197501,-10.97,-9.61,1.93,0.67,-1.06,-0.92,0.77,-2.33,20.28,-2.93,3.72,-0.26,-8.95,1.96,2.55,32.17,-4.58,-14.23,-0.26,-1.9,-2.49,2.17,-2.37,-0.44,18.08,41.43,-2.01,-3.19,-2.05,0.44,4.28,0.07,15.46,1.55,-2.08,0.38,-5.09,-1.16,-0.23,-0.09,-1.08,-4.64,102.78,-0.9,-11.73,-0.53,-1.73,-0.09,0.29,0.59,2.08,-4.3,-1.97,-1.58,-4.03,-7.3,-1.91,6.71,65.09,-0.75,-9.6,0.17,1.45,4.34,0.8,17.02,0.76,8.5,-1.19,-4.82,-8.07,-11.79,14.2,48.8,12.47,-5.45,23.28,5.24,0.81,-13.61,29.21,10.24,-4.13,0.12,-6.81,-8.3,123.65,3.46,0.79,-1.89
2026-06-25 13:57:55.228551,-7.56,-22.97,-4.4,-78.81,-11.1,-0.55,-1.66,-1.68,55.12,-31.74,2.26,-0.17,-4.24,-23.0,-1.34,-36.07,-7.63,-16.06,-2.35,-1.18,2.22,0.86,-1.54,-5.68,-22.85,-101.02,-15.75,0.01,-7.94,0.11,-1.7,-7.85,-0.81,-4.52,1.96,-3.11,-20.61,-0.6,0.44,-1.88,-2.32,3.96,-128.14,-1.69,-11.03,-1.51,-1.86,-0.88,1.18,-0.89,-2.41,-9.66,-1.74,-11.41,-1.57,-5.64,-1.7,31.58,-122.55,-1.53,-9.94,-0.77,10.26,0.42,0.4,-21.97,-18.35,-47.38,-0.35,-3.38,-7.81,6.02,-7.11,-9.71,-38.15,-8.22,-88.23,-43.71,-14.42,-42.7,-17.8,-8.62,-4.19,-9.4,-24.49,-18.26,-62.12,-3.53,-0.78,-3.04
2026-06-26 13:56:08.448084,-1.27,-1.03,-2.8,-0.88,0.18,0.07,-1.14,-1.27,-9.26,-11.68,-2.51,0.24,0.29,9.08,-5.04,-2.18,-6.3,-6.22,-3.01,-0.73,-5.14,6.94,-0.64,-1.97,-17.18,-32.21,0.99,-2.23,0.14,-7.55,-4.87,-0.15,8.95,-1.1,-2.85,-2.32,-7.33,-3.26,-3.08,-1.01,-0.81,-2.84,-65.98,-1.3,-23.22,-2.2,0.42,2.17,-1.18,-0.47,1.51,-6.62,-1.13,-16.89,-17.19,-4.19,0.1,-23.04,-29.29,-1.44,-8.77,-3.06,-8.93,1.47,3.63,-9.62,-23.71,-6.81,-0.83,6.71,4.81,0.6,7.34,27.4,-28.6,-2.18,-14.02,-30.37,-5.05,-24.77,31.83,-1.51,-7.28,4.37,-14.73,2.74,14.41,-5.15,-3.31,-10.86
2026-06-27 13:04:13.039932,-1.27,-1.03,-2.8,-0.88,0.18,0.07,-1.14,-1.27,-9.26,-11.68,-2.51,0.24,0.29,9.08,-5.04,-2.18,-6.3,-6.22,-3.01,-0.73,-5.14,6.94,-0.64,-1.97,-17.18,-32.21,0.99,-2.23,0.14,-7.55,-4.87,-0.15,8.95,-1.1,-2.85,-2.32,-7.33,-3.26,-3.08,-1.01,-0.81,-2.84,-65.98,-1.3,-23.22,-2.2,0.42,2.17,-1.18,-0.47,1.51,-6.62,-1.13,-16.89,-17.19,-4.19,0.1,-23.04,-29.29,-1.44,-8.77,-3.06,-8.93,1.47,3.63,-9.62,-23.71,-6.81,-0.83,6.71,4.81,0.6,7.34,27.4,-28.6,-2.18,-14.02,-30.37,-5.05,-24.77,31.83,-1.51,-7.28,4.37,-14.73,2.74,14.41,-5.15,-3.31,-10.86
2026-06-28 13:09:19.584148,-1.27,-1.03,-2.8,-0.88,0.18,0.07,-1.14,-1.27,-9.26,-11.68,-2.51,0.24,0.29,9.08,-5.04,-2.18,-6.3,-6.22,-3.01,-0.73,-5.14,6.94,-0.64,-1.97,-17.18,-32.21,0.99,-2.23,0.14,-7.55,-4.87,-0.15,8.95,-1.1,-2.85,-2.32,-7.33,-3.26,-3.08,-1.01,-0.81,-2.84,-65.98,-1.3,-23.22,-2.2,0.42,2.17,-1.18,-0.47,1.51,-6.62,-1.13,-16.89,-17.19,-4.19,0.1,-23.04,-29.29,-1.44,-8.77,-3.06,-8.93,1.47,3.63,-9.62,-23.71,-6.81,-0.83,6.71,4.81,0.6,7.34,27.4,-28.6,-2.18,-14.02,-30.37,-5.05,-24.77,31.83,-1.51,-7.28,4.37,-14.73,2.74,14.41,-5.15,-3.31,-10.86
