date,风电设备,化学纤维,电池,煤炭开采加工,农化制品,电子化学品,元件,化学原料,黑色家电,银行,厨卫电器,塑料制品,光伏设备,通信设备,医疗器械,旅游及酒店,橡胶制品,电力,小家电,非金属材料,建筑装饰,汽车整车,能源金属,公路铁路运输,光学光电子,房地产,白酒,美容护理,生物制品,养殖业,化学制药,环保设备,包装印刷,医疗服务,造纸,化学制品,服装家纺,白色家电,物流,证券,家居用品,环境治理,港口航运,建筑材料,汽车服务及其他,纺织制造,消费电子,保险,医药商业,中药,自动化设备,互联网电商,工程机械,零售,汽车零部件,钢铁,贸易,饮料制造,轨交设备,电机,计算机设备,种植业与林业,其他电子,机场航运,农产品加工,通用设备,半导体,教育,食品加工制造,其他社会服务,燃气,专用设备,游戏,工业金属,综合,多元金融,金属新材料,软件开发,文化传媒,其他电源设备,石油加工贸易,影视院线,通信服务,IT服务,军工电子,电网设备,军工装备,油气开采及服务,小金属,贵金属
2026-07-06 14:51:53.403804,1.44,-0.18,-26.34,8.88,1.47,-19.84,-126.73,-2.44,-1.08,4.0,-0.16,-12.87,-8.35,-219.82,11.26,1.26,-3.97,12.0,0.34,-3.14,1.52,0.04,5.7,0.0,-39.48,1.99,4.52,0.89,10.29,10.32,49.28,-1.98,2.27,13.44,0.49,16.14,1.81,-0.78,1.74,135.42,-1.04,6.94,-3.03,-4.33,0.54,-0.0,-92.56,31.49,3.1,12.34,-56.42,-0.69,-1.83,10.49,9.93,7.54,-0.95,2.39,1.94,-0.2,-47.66,2.54,-19.74,7.13,3.72,6.96,-90.58,3.39,-1.91,4.64,0.47,-15.04,0.37,-3.71,-3.86,5.04,1.01,37.66,3.52,-28.89,2.73,5.08,17.83,10.39,-5.86,-20.38,1.64,0.35,-35.63,-7.35
2026-07-07 14:01:42.509197,-17.72,-1.76,-6.84,4.64,-5.24,-8.66,-68.6,1.18,0.62,5.64,-0.93,-7.97,-50.06,-88.54,-5.88,-0.99,7.28,0.98,0.97,-4.19,-17.68,-1.3,-11.5,0.82,25.55,-14.51,-9.49,0.03,-7.3,-3.3,-14.47,-1.98,-5.67,-12.91,1.27,-4.53,0.88,1.33,0.97,-70.73,-0.95,-2.91,-1.18,-16.26,-0.3,-0.87,-62.98,-8.24,-0.4,0.24,-28.87,-2.84,4.73,-8.52,8.0,-1.98,-1.72,-2.32,-1.05,0.94,-33.31,-1.11,-10.24,-4.19,-2.27,7.46,-44.21,-1.31,-2.25,0.09,-2.33,-14.04,12.88,-7.83,-3.15,-4.83,6.3,-37.76,-5.71,-16.44,1.59,-0.94,-5.4,-23.77,-3.22,-21.58,-29.95,-2.32,5.38,21.43
2026-07-08 13:27:32.944044,14.14,-6.19,-18.29,-0.51,-14.39,-38.6,55.11,-10.93,-2.16,-15.86,-0.13,-1.01,-37.56,41.23,1.48,-0.43,-3.33,-18.19,1.54,-2.33,6.9,13.46,-14.2,1.85,-103.6,-11.16,-8.95,0.75,5.03,-3.45,12.13,-2.33,-2.61,4.24,1.17,-35.89,2.12,25.42,-3.32,-6.07,-1.14,2.55,2.55,14.98,-0.65,-0.5,57.0,-10.67,0.11,1.8,33.05,0.42,7.47,-3.46,65.64,-6.77,-1.55,-0.9,-1.59,9.21,6.44,-1.28,-2.16,-5.32,-2.13,21.67,-15.37,-0.21,-2.47,-1.83,-0.47,6.02,-15.44,1.0,-2.96,-0.59,-0.36,-16.77,-28.03,10.31,3.69,-3.91,-11.64,-3.98,5.27,1.34,51.2,1.52,-12.69,10.79
2026-07-09 14:25:47.858053,-17.57,-2.14,-50.31,10.97,-0.68,-23.89,-63.15,-8.12,-3.32,40.04,0.11,-16.05,-31.6,-57.04,-4.92,-0.22,-5.53,-26.99,-1.16,-4.19,-21.93,-10.27,-6.01,0.37,-103.25,-7.1,9.26,-0.99,-0.52,10.42,19.72,-3.09,-4.68,4.38,-2.36,-17.88,-1.82,-16.73,1.19,-10.5,-1.45,-7.33,5.55,-14.08,0.7,-2.6,-65.65,10.39,1.89,0.75,-49.02,-2.63,-0.81,-3.87,-44.71,-6.27,-3.2,3.34,-0.15,-10.28,5.67,-2.27,-5.54,3.52,2.45,-41.33,65.12,-3.14,0.78,-3.08,-1.34,-16.42,6.03,-20.03,-3.88,-1.95,-17.45,-18.5,-22.63,2.15,2.97,-2.86,-9.03,-20.02,-18.8,-27.44,-43.3,0.75,-54.97,0.37
2026-07-10 13:51:28.479495,-14.75,-8.69,-15.23,-3.77,-21.3,1.97,-17.6,-9.46,1.94,6.67,-0.69,-8.93,-6.98,27.3,-11.93,-3.58,-0.07,-28.31,-0.63,-1.03,-14.63,-12.03,-5.65,-1.6,-11.52,-18.65,-19.96,-0.95,-13.7,-4.1,-44.66,-1.74,-1.09,-17.05,-2.52,-29.96,-2.61,-19.18,-4.17,-61.43,-0.99,-4.61,-10.94,-8.3,-0.95,-2.22,-2.72,-9.2,-2.11,-10.17,-15.96,-1.32,0.05,-13.11,-38.26,-7.76,-1.0,-2.13,-3.22,-8.3,-4.93,-3.47,-9.35,-9.06,-2.21,-44.97,103.01,2.92,-4.0,-4.55,-1.68,-16.16,15.5,-29.74,-10.15,-4.63,-7.47,-23.78,-13.35,-10.73,-3.78,3.13,-11.38,-32.49,-9.4,-21.7,-23.67,-3.66,-19.29,-11.75
2026-07-11 12:46:49.103391,-14.75,-8.69,-15.23,-3.77,-21.3,1.97,-17.6,-9.46,1.94,6.67,-0.69,-8.93,-6.98,27.3,-11.93,-3.58,-0.07,-28.31,-0.63,-1.03,-14.63,-12.03,-5.65,-1.6,-11.52,-18.65,-19.96,-0.95,-13.7,-4.1,-44.66,-1.74,-1.09,-17.05,-2.52,-29.96,-2.61,-19.18,-4.17,-61.43,-0.99,-4.61,-10.94,-8.3,-0.95,-2.22,-2.72,-9.2,-2.11,-10.17,-15.96,-1.32,0.05,-13.11,-38.26,-7.76,-1.0,-2.13,-3.22,-8.3,-4.93,-3.47,-9.35,-9.06,-2.21,-44.97,103.01,2.92,-4.0,-4.55,-1.68,-16.16,15.5,-29.74,-10.15,-4.63,-7.47,-23.78,-13.35,-10.73,-3.78,3.13,-11.38,-32.49,-9.4,-21.7,-23.67,-3.66,-19.29,-11.75
2026-07-12 12:48:18.364222,-14.75,-8.69,-15.23,-3.77,-21.3,1.97,-17.6,-9.46,1.94,6.67,-0.69,-8.93,-6.98,27.3,-11.93,-3.58,-0.07,-28.31,-0.63,-1.03,-14.63,-12.03,-5.65,-1.6,-11.52,-18.65,-19.96,-0.95,-13.7,-4.1,-44.66,-1.74,-1.09,-17.05,-2.52,-29.96,-2.61,-19.18,-4.17,-61.43,-0.99,-4.61,-10.94,-8.3,-0.95,-2.22,-2.72,-9.2,-2.11,-10.17,-15.96,-1.32,0.05,-13.11,-38.26,-7.76,-1.0,-2.13,-3.22,-8.3,-4.93,-3.47,-9.35,-9.06,-2.21,-44.97,103.01,2.92,-4.0,-4.55,-1.68,-16.16,15.5,-29.74,-10.15,-4.63,-7.47,-23.78,-13.35,-10.73,-3.78,3.13,-11.38,-32.49,-9.4,-21.7,-23.67,-3.66,-19.29,-11.75
2026-07-13 13:56:35.108062,-7.26,-5.52,-51.73,-1.82,-9.85,-6.78,-15.01,-5.61,-0.49,22.11,-0.13,-9.36,-24.47,35.69,-0.87,0.59,-1.49,-8.52,0.06,-2.31,-12.4,0.85,-18.06,1.62,-12.82,5.16,1.21,-0.51,-4.0,-5.67,-23.49,-0.95,-0.9,-9.5,-0.64,-20.3,1.04,-14.05,-1.64,-28.72,0.4,-1.98,-2.85,-6.5,1.77,-0.0,-14.82,-3.61,0.96,0.82,-22.97,-0.33,-6.28,0.21,-26.55,-5.07,-0.7,0.2,-0.92,-5.43,-4.55,-0.61,-2.39,-1.97,-2.39,-32.95,66.62,-1.86,-1.19,-1.04,0.04,-4.57,-5.05,-18.22,0.83,-0.37,-9.52,18.43,0.12,-5.35,1.27,-0.35,9.1,18.52,-5.11,-12.98,-14.82,6.63,-24.69,-5.59
2026-07-14 13:01:19.147567,-3.66,-3.04,-1.6,-2.22,-9.2,28.24,68.64,-5.6,2.8,-13.05,-0.04,-4.84,-15.99,160.07,1.62,-3.65,1.08,-21.98,0.63,1.5,-3.71,-4.27,-4.72,-0.85,33.47,2.51,-8.96,-0.68,-2.22,-0.11,0.56,-1.5,0.65,2.98,-0.85,-12.09,-0.68,-6.43,-3.4,9.38,-0.92,-4.5,-1.68,-7.65,0.4,-1.57,71.35,-4.21,-2.04,-1.55,30.89,0.03,-1.89,-2.97,-6.57,-12.01,-0.09,-3.62,-0.24,-3.8,13.88,-0.97,13.95,-6.0,-0.41,7.65,396.88,-1.41,-2.37,-0.91,0.45,15.78,4.39,-19.82,7.12,-1.93,-4.24,15.4,3.99,1.87,-0.83,-1.57,-5.17,19.13,-0.02,-11.34,-3.48,-1.11,-8.31,-1.77
2026-07-15 13:04:15.711349,13.58,-0.73,-75.9,-0.11,-6.16,-59.73,-97.27,-2.87,-2.67,8.66,0.73,-14.21,-25.27,-130.83,4.75,3.08,-4.97,5.4,1.76,-3.82,-7.02,15.04,-15.78,1.47,-107.26,8.68,26.43,1.26,11.82,3.62,22.47,0.03,-3.17,24.06,-0.1,-46.55,1.0,0.38,0.8,-40.33,-0.53,-2.35,0.11,-10.14,1.06,-1.38,-23.18,-1.24,1.76,7.22,-25.69,-0.21,0.83,9.37,2.21,7.48,0.6,2.73,-0.44,-1.8,26.96,0.48,-1.52,3.17,3.3,-16.09,-279.26,-0.38,1.05,1.18,1.73,-25.21,13.07,12.77,-3.18,0.8,-1.48,-3.44,18.62,-13.4,-0.23,6.3,6.97,12.07,-6.91,-10.68,-0.17,-0.2,-21.33,8.33
2026-07-16 13:12:38.551258,-15.52,-5.24,-11.46,-0.0,-11.99,-13.9,-34.28,-4.72,-2.14,40.32,-0.26,-12.62,-25.91,-95.87,-8.29,-3.76,-3.29,-20.45,-0.8,-5.37,-21.8,-12.66,-6.52,-0.97,-88.12,-15.81,0.53,-1.83,-7.48,2.13,-16.63,-2.55,-2.32,-9.6,-3.87,-22.85,-3.34,-3.34,-1.74,-20.73,-2.61,-7.92,-1.52,-10.83,-1.3,-1.75,-59.96,-4.74,1.05,6.33,-25.39,-1.14,-4.96,-12.05,-37.13,-8.2,-2.17,-0.11,-2.73,-7.67,-42.54,-2.2,-27.78,-5.22,-2.76,-50.79,-77.73,-2.59,1.9,-3.81,-18.11,-30.98,-19.9,-30.17,-3.51,-6.96,-11.42,-21.29,-27.04,-11.75,3.4,-10.5,-5.04,-32.52,-25.94,-18.65,-33.7,-0.3,-29.93,-8.42
