基金代码,基金简称,类型,机构持有比例,个人持有比例,资产规模,原始摘要,小类,年化收益率,年化波动率,夏普比率,Beta,Alpha,数据起止,交易日数,计算状态
159599,西藏东财中证芯片产业,指数型,67.79%,32.21%,11.90 亿,截至2025-06-30，西藏东财中证芯片产业ETF 的基金机构持有3.22亿份，占总份额的67.79%，个人投资者持有1.53亿份，占总份额的32.21%,芯片,0.7640850334860243,0.4128055543474461,1.7903950799653208,1.1002476631526454,0.7548754755382809,2024-05-09 至 2025-02-28,197.0,成功
516650,华夏细分有色金属产业,指数型,37.38%,20.47%,65.95 亿,截至2025-06-30，华夏细分有色金属产业主题ETF 的基金机构持有0.41亿份，占总份额的37.38%，个人投资者持有0.22亿份，占总份额的20.47%,有色,0.0002866493311952656,0.28315802284340286,-0.08727759298726336,0.9456451047020273,0.10332476164621851,2021-06-22 至 2025-02-28,894.0,成功
159566,易方达国证新能源电池,指数型,54.86%,45.14%,38.90 亿,截至2025-06-30，易方达国证新能源电池ETF 的基金机构持有0.49亿份，占总份额的54.86%，个人投资者持有0.40亿份，占总份额的45.14%,新能源,0.33416246591373233,0.34321334496713357,0.9007880096950717,1.288379101854441,0.13328734245839957,2024-02-19 至 2025-02-28,250.0,成功
516150,嘉实中证稀土产业ET,指数型,84.69%,15.31%,77.71 亿,截至2025-06-30，嘉实中证稀土产业ETF 的基金机构持有17.30亿份，占总份额的84.69%，个人投资者持有3.13亿份，占总份额的15.31%,稀土,0.032896948862107145,0.31976902834161497,0.024695790280447962,1.073313951634347,0.14596982955000337,2021-03-18 至 2025-02-28,957.0,成功
159936,广发中证全指可选消费,指数型,90.78%,9.22%,3.60 亿,截至2025-06-30，广发中证全指可选消费ETF 的基金机构持有1.40亿份，占总份额的90.78%，个人投资者持有0.14亿份，占总份额的9.22%,消费,0.07303814928375063,0.26291668916589567,0.1827124380584278,0.776093812207744,0.03615344151477973,2014-06-26 至 2025-02-28,2529.0,成功
159961,方正富邦深证100E,指数型,97.73%,2.27%,3.66 亿,截至2025-06-30，方正富邦深证100ETF 的基金机构持有2.64亿份，占总份额的97.73%，个人投资者持有0.06亿份，占总份额的2.27%,深证100,0.09277657929978655,0.23433399776785516,0.2892306705189657,1.0924838614141033,0.049913594777127646,2018-12-20 至 2025-02-28,1483.0,成功
159964,平安创业板ETF,指数型,88.56%,11.44%,4.74 亿,截至2025-06-30，平安创业板ETF 的基金机构持有3.09亿份，占总份额的88.56%，个人投资者持有0.40亿份，占总份额的11.44%,创业板,0.06034592734392841,0.312218173220778,0.11320906460795392,1.2413372962947413,0.09938678468446871,2019-04-22 至 2025-02-28,1420.0,成功
159980,大成有色金属期货ET,指数型,79.11%,20.89%,46.97 亿,截至2025-06-30，大成有色金属期货ETF 的基金机构持有4.45亿份，占总份额的79.11%，个人投资者持有1.18亿份，占总份额的20.89%,有色,0.10568907361560909,0.18470323761771543,0.436857927648313,0.33161246821031193,0.11982912997073503,2019-12-25 至 2025-02-28,1253.0,成功
159558,易方达中证半导体材料,指数型,82.52%,17.48%,16.07 亿,截至2025-06-30，易方达中证半导体材料设备主题ETF 的基金机构持有3.22亿份，占总份额的82.52%，个人投资者持有0.68亿份，占总份额的17.48%,材料,0.4026799505637486,0.43291033971206866,0.8724207206853638,1.0560992061995533,0.29319113042453737,2024-06-19 至 2025-02-28,169.0,成功
510560,国寿安保中证500E,指数型,98.65%,1.35%,2.19 亿,截至2025-06-30，国寿安保中证500ETF 的基金机构持有1.25亿份，占总份额的98.65%，个人投资者持有0.02亿份，占总份额的1.35%,中证500,-0.0019143650383054434,0.3034897740262419,-0.08868293874039472,0.8207858806209561,-0.010739872355123081,2015-07-06 至 2025-02-28,2083.0,成功
512090,易方达MSCI中国A,指数型,58.90%,41.10%,6.67 亿,截至2025-06-30，易方达MSCI中国A股ETF 的基金机构持有1.45亿份，占总份额的58.90%，个人投资者持有1.01亿份，占总份额的41.10%,MSCI,0.07091680924882593,0.19544439518923906,0.2349354106796819,0.9639898595761267,0.06732219963443797,2018-06-04 至 2025-02-28,1635.0,成功
560860,万家中证工业有色金属,指数型,53.77%,40.87%,87.60 亿,截至2025-06-30，万家中证工业有色金属主题ETF 的基金机构持有2.60亿份，占总份额的53.77%，个人投资者持有1.98亿份，占总份额的40.87%,有色,-0.09408216523185997,0.26776154337065994,-0.44473214388003274,1.0955847548122257,-0.06280113927114617,2023-03-14 至 2025-02-28,475.0,成功
159952,广发创业板ETF,指数型,83.54%,16.46%,137.26 亿,截至2025-06-30，广发创业板ETF 的基金机构持有64.22亿份，占总份额的83.54%，个人投资者持有12.65亿份，占总份额的16.46%,创业板,0.03658892501651767,0.2917063572322462,0.03972805092928085,1.235676235576237,0.03237132244964225,2017-05-22 至 2025-02-28,1875.0,成功
159958,工银瑞信创业板ETF,指数型,72.49%,27.51%,6.07 亿,截至2025-06-30，工银瑞信创业板ETF 的基金机构持有2.44亿份，占总份额的72.49%，个人投资者持有0.93亿份，占总份额的27.51%,创业板,0.03706626019143022,0.2970761603750097,0.04061672325439562,1.2259129666818211,0.07961474341148622,2018-01-22 至 2025-02-28,1721.0,成功
560780,广发中证半导体材料设,指数型,62.82%,37.18%,14.79 亿,截至2025-06-30，广发中证半导体材料设备主题ETF 的基金机构持有1.03亿份，占总份额的62.82%，个人投资者持有0.61亿份，占总份额的37.18%,材料,0.1679380002412887,0.37737205925805983,0.37877208111886956,1.1392251585349598,0.0698208205070836,2023-12-13 至 2025-02-28,291.0,成功
562660,华夏中证2000ET,指数型,24.53%,21.18%,3.04 亿,截至2025-06-30，华夏中证2000ETF 的基金机构持有0.34亿份，占总份额的24.53%，个人投资者持有0.29亿份，占总份额的21.18%,中证2000,0.16187857921578375,0.34909276935449024,0.3920980072686319,1.2185285122861391,0.16577318231413174,2023-09-15 至 2025-02-28,348.0,成功
513000,易方达奥明日经225,指数型,54.92%,45.08%,16.28 亿,截至2025-06-30，易方达奥明日经225ETF(QDII) 的基金机构持有4.39亿份，占总份额的54.92%，个人投资者持有3.60亿份，占总份额的45.08%,海外,0.0642962747942386,0.21017165009251168,0.18697229039664237,0.2511933027492648,0.08323256670004642,2019-06-26 至 2025-02-28,1377.0,成功
515110,易方达中证国企一带一,指数型,97.02%,2.98%,3.45 亿,截至2025-06-30，易方达中证国企一带一路ETF 的基金机构持有2.02亿份，占总份额的97.02%，个人投资者持有0.06亿份，占总份额的2.98%,一带一路,0.055997804429350095,0.19468703475395546,0.15921863758685817,0.8405383854608443,0.06964132181574079,2020-01-16 至 2025-02-28,1238.0,成功
513090,易方达中证香港证券投,指数型,53.62%,46.38%,303.25 亿,截至2025-06-30，易方达中证香港证券投资主题ETF 的基金机构持有28.45亿份，占总份额的53.62%，个人投资者持有24.61亿份，占总份额的46.38%,证券,0.09646153049084272,0.28405887027054944,0.2515729588827126,1.17848760768853,0.10458097368320418,2020-03-27 至 2025-02-28,1193.0,成功
159905,工银深证红利ETF,指数型,53.79%,46.21%,19.03 亿,截至2025-06-30，工银深证红利ETF 的基金机构持有7.87亿份，占总份额的53.79%，个人投资者持有6.76亿份，占总份额的46.21%,红利,0.036137524567708246,0.25636182606241026,0.04344455154956206,1.0343811668233942,0.028588759756167148,2011-01-12 至 2025-02-28,3430.0,成功
159337,中证500ETF基金,指数型,92.25%,7.75%,5.85 亿,截至2025-06-30，中证500ETF基金 的基金机构持有10.48亿份，占总份额的92.25%，个人投资者持有0.88亿份，占总份额的7.75%,中证500,0.8972183818723691,0.37371463673930644,2.3339154962796007,1.225465331713398,0.07639304289815785,2024-09-23 至 2025-02-28,103.0,成功
515680,嘉实中证央企创新驱动,指数型,98.99%,1.01%,18.56 亿,截至2025-06-30，嘉实中证央企创新驱动ETF 的基金机构持有12.36亿份，占总份额的98.99%，个人投资者持有0.13亿份，占总份额的1.01%,创新,0.09275640619186687,0.20356605681784848,0.3328472695843174,0.7917934901025018,0.10507337455188637,2019-12-19 至 2025-02-28,1255.0,成功
515600,广发央企创新ETF,指数型,98.09%,1.91%,18.43 亿,截至2025-06-30，广发央企创新ETF 的基金机构持有12.00亿份，占总份额的98.09%，个人投资者持有0.23亿份，占总份额的1.91%,创新,0.09406613507202288,0.21076556505561012,0.3276917415508549,0.81246677607295,0.10776145564406336,2019-12-19 至 2025-02-28,1254.0,成功
560280,广发中证工程机械主题,指数型,69.82%,30.18%,8.74 亿,截至2025-06-30，广发中证工程机械主题ETF 的基金机构持有0.69亿份，占总份额的69.82%，个人投资者持有0.30亿份，占总份额的30.18%,工程机械,0.24318876937200784,0.2657084588823571,0.8211585370287791,1.0370582663169714,0.16619145160380078,2023-10-31 至 2025-02-28,322.0,成功
515900,博时央企创新驱动ET,指数型,94.34%,2.01%,36.99 亿,截至2025-06-30，博时央企创新驱动ETF 的基金机构持有21.73亿份，占总份额的94.34%，个人投资者持有0.46亿份，占总份额的2.01%,创新,0.08739763428540237,0.20793435868843016,0.30008332763754203,0.8202400830610409,0.09852694220761116,2019-12-19 至 2025-02-28,1257.0,成功
515150,富国中证国企一带一路,指数型,97.70%,2.30%,8.19 亿,截至2025-06-30，富国中证国企一带一路ETF 的基金机构持有5.35亿份，占总份额的97.70%，个人投资者持有0.13亿份，占总份额的2.30%,一带一路,0.04012809897283831,0.1966127192555041,0.07694364347394479,0.8396676737574273,0.05442544326588861,2020-01-16 至 2025-02-28,1238.0,成功
516510,易方达中证云计算与大,指数型,50.61%,49.39%,17.44 亿,截至2025-06-30，易方达中证云计算与大数据主题ETF 的基金机构持有13.77亿份，占总份额的50.61%，个人投资者持有13.44亿份，占总份额的49.39%,云计算与大数据,0.06656827644772823,0.3447615875416975,0.12057107853612233,1.1633950193459661,0.2073223510103368,2021-04-08 至 2025-02-28,943.0,成功
510360,广发沪深300ETF,指数型,96.04%,3.96%,38.56 亿,截至2025-06-30，广发沪深300ETF 的基金机构持有42.35亿份，占总份额的96.04%，个人投资者持有1.75亿份，占总份额的3.96%,沪深300,0.04295324429007086,0.1978897780367272,0.09072345458257494,0.9825512477913017,0.02760621415717268,2015-09-10 至 2025-02-28,2299.0,成功
513880,华安日经225ETF,指数型,53.57%,46.43%,19.93 亿,截至2025-06-30，华安日经225ETF 的基金机构持有5.71亿份，占总份额的53.57%，个人投资者持有4.95亿份，占总份额的46.43%,海外,0.052239752367645886,0.18568866579421567,0.14669582686233304,0.2489548215095118,0.06566013630431322,2019-06-26 至 2025-02-28,1377.0,成功
513800,南方顶峰TOPIX(,指数型,57.55%,42.45%,15.95 亿,截至2025-06-30，南方顶峰TOPIX(ETF-QDII) 的基金机构持有2.86亿份，占总份额的57.55%，个人投资者持有2.11亿份，占总份额的42.45%,QDII,0.06345585796357867,0.17208394130176694,0.22347150857117082,0.19435322957553364,0.07569381037924283,2019-06-26 至 2025-02-28,1377.0,成功
515190,中银证券中证500E,指数型,89.34%,10.66%,8.17 亿,截至2025-06-30，中银证券中证500ETF 的基金机构持有0.64亿份，占总份额的89.34%，个人投资者持有0.08亿份，占总份额的10.66%,中证500,0.04332122044501574,0.2447202509496919,0.07486597604373209,0.7336869112293345,0.056371975391325435,2020-05-28 至 2025-02-28,1141.0,成功
513920,华安恒生港股通中国央,指数型,80.05%,19.95%,62.39 亿,截至2025-06-30，华安恒生港股通中国央企红利ETF 的基金机构持有16.88亿份，占总份额的80.05%，个人投资者持有4.21亿份，占总份额的19.95%,红利,0.3526325717959422,0.24884172129889146,1.316630386921382,0.798170723180805,0.20723199623530641,2024-01-08 至 2025-02-28,274.0,成功
513190,华夏中证港股通内地金,指数型,73.49%,19.92%,25.39 亿,截至2025-06-30，华夏中证港股通内地金融ETF 的基金机构持有8.36亿份，占总份额的73.49%，个人投资者持有2.26亿份，占总份额的19.92%,金融,0.28293159059097306,0.2442010059254477,1.0562265688197745,0.8366957664151914,0.29096573973229223,2023-10-12 至 2025-02-28,335.0,成功
159959,银华中证央企结构调整,指数型,97.30%,2.70%,28.98 亿,截至2025-06-30，银华中证央企结构调整ETF 的基金机构持有19.17亿份，占总份额的97.30%，个人投资者持有0.53亿份，占总份额的2.70%,国央企,0.06375361717215511,0.19437056743373227,0.19938006913195627,0.8608479939467351,0.03525970388920907,2019-01-21 至 2025-02-28,1479.0,成功
588750,汇添富上证科创板芯片,指数型,79.27%,20.73%,53.00 亿,截至2025-06-30，汇添富上证科创板芯片ETF 的基金机构持有11.73亿份，占总份额的79.27%，个人投资者持有3.07亿份，占总份额的20.73%,芯片,0.5591182891201483,0.4203695163185162,1.2705923440829234,1.8755400654040015,1.0868684205142927,2024-12-27 至 2025-02-28,39.0,成功
513630,摩根标普港股通低波红,指数型,90.39%,9.61%,166.44 亿,截至2025-06-30，摩根标普港股通低波红利ETF 的基金机构持有70.28亿份，占总份额的90.39%，个人投资者持有7.47亿份，占总份额的9.61%,红利,0.27622302269515586,0.196815101312032,1.27644180258742,0.5850424275426923,0.20010535356263515,2023-12-11 至 2025-02-28,293.0,成功
513530,华泰柏瑞中证港股通高,指数型,37.10%,13.76%,36.85 亿,截至2025-06-30，华泰柏瑞中证港股通高股息投资ETF(QDII) 的基金机构持有6.21亿份，占总份额的37.10%，个人投资者持有2.30亿份，占总份额的13.76%,高股息,0.16206640110083526,0.20854675757930288,0.657245419165598,0.6897431468667687,0.1710920754580154,2022-04-26 至 2025-02-28,689.0,成功
159680,招商中证1000增强,指数型,50.27%,49.73%,6.47 亿,截至2025-06-30，招商中证1000增强策略ETF 的基金机构持有1.63亿份，占总份额的50.27%，个人投资者持有1.61亿份，占总份额的49.73%,中证1000,0.08367965814291334,0.26495600867585334,0.22146943727062976,1.2058901944815101,0.10229335026662212,2022-12-01 至 2025-02-28,542.0,成功
159739,鹏华中证云计算与大数,指数型,59.03%,40.97%,2.83 亿,截至2025-06-30，鹏华中证云计算与大数据主题ETF 的基金机构持有2.58亿份，占总份额的59.03%，个人投资者持有1.79亿份，占总份额的40.97%,云计算与大数据,0.06678788289627957,0.36563208517951434,0.11428943079697991,1.2475130132029255,0.21384668004330765,2021-11-18 至 2025-02-28,794.0,成功
159997,天弘中证电子ETF,指数型,16.30%,13.28%,13.30 亿,截至2025-06-30，天弘中证电子ETF 的基金机构持有1.82亿份，占总份额的16.30%，个人投资者持有1.48亿份，占总份额的13.28%,电子,0.06457162336422329,0.2979979847733798,0.13279158043406414,1.1458722945106008,0.05610321660173989,2020-03-23 至 2025-02-28,1197.0,成功
513910,华夏中证港股通央企红,指数型,59.39%,14.48%,49.92 亿,截至2025-06-30，华夏中证港股通央企红利ETF 的基金机构持有12.07亿份，占总份额的59.39%，个人投资者持有2.94亿份，占总份额的14.48%,红利,0.3892412004099488,0.250828966985179,1.452149665120102,0.8487202373332956,0.2876893115950958,2024-03-05 至 2025-02-28,239.0,成功
159375,国泰创业板50ETF,指数型,8.69%,2.53%,2.28 亿,截至2025-06-30，国泰创业板50ETF 的基金机构持有0.30亿份，占总份额的8.69%，个人投资者持有0.09亿份，占总份额的2.53%,创业板,,,,,,,,共同交易日<30
159977,天弘创业板ETF,指数型,8.54%,6.25%,85.97 亿,截至2025-06-30，天弘创业板ETF 的基金机构持有3.43亿份，占总份额的8.54%，个人投资者持有2.51亿份，占总份额的6.25%,创业板,0.06272957332350937,0.30210072439238284,0.12489070789020816,1.3235430885719806,0.07945635466803291,2019-09-30 至 2025-02-28,1310.0,成功
159370,工银瑞信创业板50E,指数型,96.62%,3.38%,2.82 亿,截至2025-06-30，工银瑞信创业板50ETF 的基金机构持有1.50亿份，占总份额的96.62%，个人投资者持有0.05亿份，占总份额的3.38%,创业板,,,,,,,,数据不足
515020,华夏中证银行ETF,指数型,14.70%,7.57%,9.38 亿,截至2025-06-30，华夏中证银行ETF 的基金机构持有0.39亿份，占总份额的14.70%，个人投资者持有0.20亿份，占总份额的7.57%,银行,0.09735485706262237,0.18348987110846135,0.3943261643028417,0.5967525040806282,0.10079667690961447,2019-12-04 至 2025-02-28,1268.0,成功
513750,广发中证港股通非银E,指数型,82.43%,17.57%,269.11 亿,截至2025-06-30，广发中证港股通非银ETF 的基金机构持有25.31亿份，占总份额的82.43%，个人投资者持有5.39亿份，占总份额的17.57%,非银,0.21882725378418488,0.31721629357121234,0.6110255296223375,1.2430167454888692,0.11764967686578309,2023-11-28 至 2025-02-28,302.0,成功
159373,嘉实创业板50ETF,指数型,76.46%,23.54%,4.49 亿,截至2025-06-30，嘉实创业板50ETF 的基金机构持有2.80亿份，占总份额的76.46%，个人投资者持有0.86亿份，占总份额的23.54%,创业板,,,,,,,,数据不足
515210,国泰中证钢铁ETF,指数型,48.17%,25.25%,39.80 亿,截至2025-06-30，国泰中证钢铁ETF 的基金机构持有4.62亿份，占总份额的48.17%，个人投资者持有2.42亿份，占总份额的25.25%,钢铁,0.03943476381908395,0.27158508484502675,0.05315006097378576,0.7733963456295849,0.07243279701887695,2020-03-03 至 2025-02-28,1211.0,成功
159335,融通中证诚通央企科技,指数型,83.14%,16.86%,2.42 亿,截至2025-06-30，融通中证诚通央企科技创新ETF 的基金机构持有2.12亿份，占总份额的83.14%，个人投资者持有0.43亿份，占总份额的16.86%,创新,0.5163601369781112,0.3109551820137653,1.580163848037624,1.0004831012351711,0.005540597583897133,2024-09-06 至 2025-02-28,112.0,成功
560880,广发中证全指家用电器,指数型,95.55%,4.45%,6.41 亿,截至2025-06-30，广发中证全指家用电器ETF 的基金机构持有2.73亿份，占总份额的95.55%，个人投资者持有0.13亿份，占总份额的4.45%,家用电器,0.1390484441247326,0.2235820530259861,0.5100965957740677,0.9348945731054185,0.175318953600905,2022-04-13 至 2025-02-28,698.0,成功
512950,华夏中证央企ETF,指数型,91.63%,2.22%,62.41 亿,截至2025-06-30，华夏中证央企ETF 的基金机构持有38.28亿份，占总份额的91.63%，个人投资者持有0.93亿份，占总份额的2.22%,国央企,0.056170797008362694,0.1954686064931228,0.15946702423265793,0.8784980679858604,0.026972970346869296,2019-01-21 至 2025-02-28,1479.0,成功
159697,鹏华国证石油天然气E,指数型,73.29%,26.71%,2.07 亿,截至2025-06-30，鹏华国证石油天然气ETF 的基金机构持有1.14亿份，占总份额的73.29%，个人投资者持有0.42亿份，占总份额的26.71%,能源,-0.009789264452645607,0.20869422082807007,-0.16669970215086252,0.7364410621850833,0.007540094499069783,2023-05-05 至 2025-02-28,441.0,成功
159565,易方达中证汽车零部件,指数型,71.86%,28.14%,3.81 亿,截至2025-06-30，易方达中证汽车零部件主题ETF 的基金机构持有0.53亿份，占总份额的71.86%，个人投资者持有0.21亿份，占总份额的28.14%,汽车零部件,0.24826034964037036,0.3053162428074631,0.7312429485815519,1.1562439082292368,0.12529068969977164,2024-02-27 至 2025-02-28,244.0,成功
513170,鹏华恒生中国央企(Q,指数型,76.84%,23.16%,3.60 亿,截至2025-06-30，鹏华恒生中国央企(QDII) 的基金机构持有2.92亿份，占总份额的76.84%，个人投资者持有0.88亿份，占总份额的23.16%,国央企,0.3738360277613799,0.22343712844262278,1.5612267763768668,0.669974415681873,0.290230751324539,2024-04-22 至 2025-02-28,207.0,成功
510170,国联安上证商品ETF,指数型,63.32%,36.68%,3.22 亿,截至2025-06-30，国联安上证商品ETF 的基金机构持有1.07亿份，占总份额的63.32%，个人投资者持有0.62亿份，占总份额的36.68%,商品,-0.08557775238916476,0.35131204457921117,-0.3147565080542877,0.8570846870783901,-0.03948547506471001,2011-01-26 至 2025-02-28,3381.0,成功
512680,广发中证军工ETF,指数型,87.73%,12.27%,59.72 亿,截至2025-06-30，广发中证军工ETF 的基金机构持有42.45亿份，占总份额的87.73%，个人投资者持有5.94亿份，占总份额的12.27%,军工,0.0050452198242414426,0.2881680721297209,-0.06924701972804181,0.9305582562533866,0.009986434436293878,2016-10-17 至 2025-02-28,2034.0,成功
159819,易方达中证人工智能主,指数型,52.33%,47.67%,217.96 亿,截至2025-06-30，易方达中证人工智能主题ETF 的基金机构持有89.54亿份，占总份额的52.33%，个人投资者持有81.55亿份，占总份额的47.67%,人工智能,0.011332197029428892,0.30193519946733843,-0.04526733880211145,1.078937474252882,0.08071850691020677,2020-09-24 至 2025-02-28,1070.0,成功
512960,博时央企结构调整ET,指数型,94.20%,0.26%,56.64 亿,截至2025-06-30，博时央企结构调整ETF 的基金机构持有37.89亿份，占总份额的94.20%，个人投资者持有0.10亿份，占总份额的0.26%,国央企,0.052076427507140366,0.18987656661882882,0.14260015329588002,0.8453411371208714,0.023708874274189107,2019-01-21 至 2025-02-28,1479.0,成功
159920,华夏恒生ETF(QD,指数型,43.03%,25.12%,137.89 亿,截至2025-06-30，华夏恒生ETF(QDII) 的基金机构持有46.30亿份，占总份额的43.03%，个人投资者持有27.03亿份，占总份额的25.12%,QDII,0.03051888971847072,0.20358261625486992,0.027108845637200625,0.5639671412787387,0.012714457520716538,2012-10-23 至 2025-02-28,3000.0,成功
561930,招商沪深300ETF,指数型,81.08%,18.92%,2.98 亿,截至2025-06-30，招商沪深300ETF 的基金机构持有2.56亿份，占总份额的81.08%，个人投资者持有0.60亿份，占总份额的18.92%,沪深300,0.6501572882649991,0.3455874564169645,1.8089698473046512,1.1549288161394256,-0.026868470054660754,2024-09-23 至 2025-02-28,103.0,成功
159572,易方达创业板中盘20,指数型,84.42%,15.58%,3.95 亿,截至2025-06-30，易方达创业板中盘200ETF 的基金机构持有5.33亿份，占总份额的84.42%，个人投资者持有0.98亿份，占总份额的15.58%,创业板,0.26086390037524665,0.48174795455314123,0.4896002113678486,1.866154173527254,0.041091645286917444,2023-12-26 至 2025-02-28,282.0,成功
589980,汇添富上证科创板10,指数型,89.30%,10.70%,3.57 亿,截至2025-06-30，汇添富上证科创板100ETF 的基金机构持有2.79亿份，占总份额的89.30%，个人投资者持有0.33亿份，占总份额的10.70%,科创板,,,,,,,,数据不足
512700,南方中证银行ETF,指数型,44.10%,8.71%,14.12 亿,截至2025-06-30，南方中证银行ETF 的基金机构持有4.16亿份，占总份额的44.10%，个人投资者持有0.82亿份，占总份额的8.71%,银行,0.05737624728237001,0.18928250207110275,0.1710472279693771,0.6431964322377736,0.05875023456104422,2017-07-27 至 2025-02-28,1842.0,成功
159996,国泰中证全指家电ET,指数型,67.81%,21.89%,14.51 亿,截至2025-06-30，国泰中证全指家电ETF 的基金机构持有6.20亿份，占总份额的67.81%，个人投资者持有2.00亿份，占总份额的21.89%,家用电器,0.09057407968269549,0.23056600469918664,0.28440480533220086,0.9514798121101259,0.08899264844930799,2020-03-17 至 2025-02-28,1201.0,成功
159570,汇添富国证港股通创新,指数型,80.04%,19.96%,214.88 亿,截至2025-06-30，汇添富国证港股通创新药ETF 的基金机构持有41.05亿份，占总份额的80.04%，个人投资者持有10.24亿份，占总份额的19.96%,创新药,0.25556427193420084,0.33565675806678263,0.6869049002979631,0.9937954958806836,0.11524134853872448,2024-01-23 至 2025-02-28,263.0,成功
563300,华泰柏瑞中证2000,指数型,56.53%,41.86%,26.75 亿,截至2025-06-30，华泰柏瑞中证2000ETF 的基金机构持有9.70亿份，占总份额的56.53%，个人投资者持有7.18亿份，占总份额的41.86%,中证2000,0.07666721670153898,0.343259803818468,0.15051927469160659,1.2457032765861555,0.07578450513137813,2023-09-15 至 2025-02-28,348.0,成功
512660,国泰中证军工ETF,指数型,61.01%,38.99%,106.52 亿,截至2025-06-30，国泰中证军工ETF 的基金机构持有83.17亿份，占总份额的61.01%，个人投资者持有53.16亿份，占总份额的38.99%,军工,-0.0011999547786987197,0.29287920965894687,-0.08945651966627521,0.9698983330179662,0.002839746249757802,2016-08-09 至 2025-02-28,2076.0,成功
588900,南方上证科创板100,指数型,22.11%,16.56%,6.64 亿,截至2025-06-30，南方上证科创板100ETF 的基金机构持有0.75亿份，占总份额的22.11%，个人投资者持有0.56亿份，占总份额的16.56%,科创板,0.04363507100925812,0.45621329463828525,0.04084727742104311,1.844270325093381,-0.1360946960017836,2023-12-19 至 2025-02-28,287.0,成功
159545,易方达恒生港股通高股,指数型,71.73%,28.27%,75.73 亿,截至2025-06-30，易方达恒生港股通高股息低波动ETF 的基金机构持有11.58亿份，占总份额的71.73%，个人投资者持有4.56亿份，占总份额的28.27%,高股息,0.30507262160707405,0.21058510904455888,1.3299735336358085,0.6767986896374181,0.21316136109139072,2024-04-16 至 2025-02-28,211.0,成功
588030,博时上证科创板100,指数型,44.89%,43.29%,67.45 亿,截至2025-06-30，博时上证科创板100ETF 的基金机构持有27.95亿份，占总份额的44.89%，个人投资者持有26.96亿份，占总份额的43.29%,科创板,0.024343366909143516,0.43067801200168504,-0.0015246496746017222,1.8389347374625573,0.01404726663879785,2023-09-18 至 2025-02-28,347.0,成功
588220,鹏华上证科创板100,指数型,70.95%,29.05%,90.15 亿,截至2025-06-30，鹏华上证科创板100ETF 的基金机构持有38.03亿份，占总份额的70.95%，个人投资者持有15.57亿份，占总份额的29.05%,科创板,0.019812789977137202,0.4244172882574097,-0.012221957414036227,1.815052435771966,0.009892092392187468,2023-09-18 至 2025-02-28,347.0,成功
515890,博时红利ETF,指数型,44.42%,34.34%,4.49 亿,截至2025-06-30，博时红利ETF 的基金机构持有1.91亿份，占总份额的44.42%，个人投资者持有1.48亿份，占总份额的34.34%,红利,0.06386989272571064,0.17227206699163014,0.22563084895010366,0.6200971987355017,0.06516024663190301,2020-04-21 至 2025-02-28,1177.0,成功
159333,万家中证港股通央企红,指数型,50.90%,27.73%,5.60 亿,截至2025-06-30，万家中证港股通央企红利ETF 的基金机构持有2.21亿份，占总份额的50.90%，个人投资者持有1.21亿份，占总份额的27.73%,红利,0.6144378888998308,0.37081460067803335,1.5895757281996055,0.9300772267031594,0.13885203050052497,2024-09-04 至 2025-02-28,114.0,成功
159681,鹏华创业板50ETF,指数型,67.76%,32.24%,21.43 亿,截至2025-06-30，鹏华创业板50ETF 的基金机构持有10.19亿份，占总份额的67.76%，个人投资者持有4.85亿份，占总份额的32.24%,创业板,-0.02091424447011081,0.34992324720056384,-0.1312123296678096,1.7141267107518552,0.006304635606763975,2023-01-04 至 2025-02-28,519.0,成功
588210,易方达上证科创板10,指数型,69.95%,30.05%,4.55 亿,截至2025-06-30，易方达上证科创板100ETF 的基金机构持有2.51亿份，占总份额的69.95%，个人投资者持有1.08亿份，占总份额的30.05%,科创板,-0.004935423539460859,0.4349369211913534,-0.06882704613226102,1.8045747874092544,-0.06877489943555248,2023-11-17 至 2025-02-28,309.0,成功
512200,南方中证房地产ETF,指数型,56.12%,29.31%,46.79 亿,截至2025-06-30，南方中证房地产ETF 的基金机构持有25.73亿份，占总份额的56.12%，个人投资者持有13.44亿份，占总份额的29.31%,房地产,0.0601893438228267,0.6987454947771932,0.0503607452010083,0.9501624917167216,0.19579498911262716,2017-09-26 至 2025-02-28,1799.0,成功
588800,华夏上证科创板100,指数型,43.32%,39.15%,26.04 亿,截至2025-06-30，华夏上证科创板100ETF 的基金机构持有14.73亿份，占总份额的43.32%，个人投资者持有13.31亿份，占总份额的39.15%,科创板,-0.009070815975593338,0.441592590261317,-0.07715441048372569,1.818743233262172,-0.07221368780680248,2023-11-17 至 2025-02-28,309.0,成功
159378,永赢国证通用航空产业,指数型,79.37%,20.63%,7.56 亿,截至2025-06-30，永赢国证通用航空产业ETF 的基金机构持有6.57亿份，占总份额的79.37%，个人投资者持有1.71亿份，占总份额的20.63%,航空航天,,,,,,,,共同交易日<30
515100,景顺长城红利低波动1,指数型,76.25%,15.62%,57.70 亿,截至2025-06-30，景顺长城红利低波动100ETF 的基金机构持有28.76亿份，占总份额的76.25%，个人投资者持有5.89亿份，占总份额的15.62%,红利,0.053007165125532385,0.2005678436565558,0.1396393590065749,0.5506255877427997,0.09853112962853783,2020-07-06 至 2025-02-28,1128.0,成功
